repro_id,repro_path,config_label,config_us,rounds,speedup_vs_default,speedup_vs_best_compile_baseline,config_over_sol,best_3config_label,best_3config_us,best_3config_over_sol,round_count,rep_per_round,total_bytes
sum_sum_f2cf5a9eac50,repros/canonical/sum_sum_f2cf5a9eac50/repro.py,default,272.3200023174286,"[272.3200023174286, 274.27199482917786, 276.2239873409271, 276.3200104236603, 274.30400252342224]",1.0,0.8573443101717825,1.4885429566632815,combo_persistent,235.4239970445633,1.286863725205593,5,200,1233125504
sum_sum_f4d29f9ee6ad,repros/canonical/sum_sum_f4d29f9ee6ad/repro.py,combo_looped,1015.6160593032837,"[1018.7840461730957, 1019.7759866714478, 1017.8240537643433, 1015.6160593032837, 1016.800045967102]",0.993950423757909,0.9678933471680905,1.777043867277036,default,1009.4720125198364,1.766293504916403,5,200,3933223060
sum_sum_f4d29f9ee6ad,repros/canonical/sum_sum_f4d29f9ee6ad/repro.py,combo_persistent,1015.6480073928833,"[1019.7759866714478, 1015.6480073928833, 1016.8960094451904, 1017.7279710769653, 1015.8079862594604]",0.9939191581846349,0.9678629012427767,1.7770997674926479,default,1009.4720125198364,1.766293504916403,5,200,3933223060
sum_sum_f4d29f9ee6ad,repros/canonical/sum_sum_f4d29f9ee6ad/repro.py,default,1009.4720125198364,"[1011.7119550704956, 1017.8560018539429, 1013.856053352356, 1009.4720125198364, 1018.8159942626953]",1.0,0.9737843297140492,1.766293504916403,default,1009.4720125198364,1.766293504916403,5,200,3933223060
sum_sum_f669fb74a93c,repros/canonical/sum_sum_f669fb74a93c/repro.py,combo_looped,15.424000099301338,"[15.48799965530634, 16.00000075995922, 15.839999541640282, 15.424000099301338, 15.424000099301338]",1.058091245217643,1.0311203271898488,1.8396947607881629,combo_looped,15.424000099301338,1.8396947607881629,5,500,16803844
sum_sum_f669fb74a93c,repros/canonical/sum_sum_f669fb74a93c/repro.py,combo_persistent,15.968000516295433,"[15.968000516295433, 15.968000516295433, 16.095999628305435, 16.095999628305435, 16.03199914097786]",1.0220440220209257,0.9959919535785171,1.9045803099691399,combo_looped,15.424000099301338,1.8396947607881629,5,500,16803844
sum_sum_f669fb74a93c,repros/canonical/sum_sum_f669fb74a93c/repro.py,default,16.3199994713068,"[16.35199971497059, 16.35199971497059, 16.35199971497059, 16.3199994713068, 16.383999958634377]",1.0,0.9745098372662121,1.9465649202627209,combo_looped,15.424000099301338,1.8396947607881629,5,500,16803844
sum_sum_fdefa5604cda,repros/canonical/sum_sum_fdefa5604cda/repro.py,combo_looped,73.72800260782242,"[74.0479975938797, 73.72800260782242, 74.72000271081924, 73.72800260782242, 73.7600028514862]",1.0542534791960674,1.0299478404806983,1.9709152912763002,combo_persistent,57.11999908089638,1.5269460129696024,5,300,260083712
sum_sum_fdefa5604cda,repros/canonical/sum_sum_fdefa5604cda/repro.py,combo_persistent,57.11999908089638,"[57.151999324560165, 57.151999324560165, 57.151999324560165, 57.11999908089638, 57.11999908089638]",1.360784392755171,1.3294117347820227,1.5269460129696024,combo_persistent,57.11999908089638,1.5269460129696024,5,300,260083712
sum_sum_fdefa5604cda,repros/canonical/sum_sum_fdefa5604cda/repro.py,default,77.72800326347351,"[77.91999727487564, 77.88799703121185, 77.72800326347351, 77.79199630022049, 77.95199751853943]",1.0,0.976945166228995,2.07784430302877,combo_persistent,57.11999908089638,1.5269460129696024,5,300,260083712
sum_sum_mean_1dfbbe76c078,repros/canonical/sum_sum_mean_1dfbbe76c078/repro.py,combo_looped,45.791998505592346,"[45.98399996757507, 45.98399996757507, 45.951999723911285, 45.88799923658371, 45.791998505592346]",1.9196366540201604,1.0223619929262435,2.47577856274202,combo_persistent,44.79999840259552,2.4221453370827932,5,500,84103168
sum_sum_mean_1dfbbe76c078,repros/canonical/sum_sum_mean_1dfbbe76c078/repro.py,combo_persistent,44.79999840259552,"[44.863998889923096, 44.79999840259552, 44.863998889923096, 44.863998889923096, 44.863998889923096]",1.962142900145253,1.0450000116415326,2.4221453370827932,combo_persistent,44.79999840259552,2.4221453370827932,5,500,84103168
sum_sum_mean_1dfbbe76c078,repros/canonical/sum_sum_mean_1dfbbe76c078/repro.py,default,87.90399879217148,"[87.90399879217148, 87.90399879217148, 87.96799927949905, 87.96799927949905, 87.93599903583527]",1.0,0.5325809917127716,4.752595276276933,combo_persistent,44.79999840259552,2.4221453370827932,5,500,84103168
sum_sum_mean_9af96955f8cc,repros/canonical/sum_sum_mean_9af96955f8cc/repro.py,combo_looped,44.76799815893173,"[44.83199864625931, 44.79999840259552, 44.79999840259552, 44.76799815893173, 44.83199864625931]",1.9857041313211483,1.0264474985183882,2.437282107888,combo_looped,44.76799815893173,2.437282107888,5,500,84103168
sum_sum_mean_9af96955f8cc,repros/canonical/sum_sum_mean_9af96955f8cc/repro.py,combo_persistent,45.05600035190582,"[45.98399996757507, 45.85599899291992, 45.05600035190582, 45.152001082897186, 45.951999723911285]",1.9730113237050366,1.0198863495429542,2.4529616696471894,combo_looped,44.76799815893173,2.437282107888,5,500,84103168
sum_sum_mean_9af96955f8cc,repros/canonical/sum_sum_mean_9af96955f8cc/repro.py,default,88.8959988951683,"[88.99199962615967, 88.8959988951683, 88.99199962615967, 88.95999938249588, 88.8959988951683]",1.0,0.516918649826982,4.839721150828319,combo_looped,44.76799815893173,2.437282107888,5,500,84103168
sum_sum_sum_0147fd1c4296,repros/canonical/sum_sum_sum_0147fd1c4296/repro.py,combo_looped,722.9120135307312,"[722.9120135307312, 742.4960136413574, 735.1359724998474, 753.6960244178772, 735.1999878883362]",1.0821565754769509,0.965915597960531,1.8336851369153824,combo_persistent,715.7440185546875,1.8155033311035516,5,200,2694249472
sum_sum_sum_0147fd1c4296,repros/canonical/sum_sum_sum_0147fd1c4296/repro.py,combo_persistent,715.7440185546875,"[715.7440185546875, 716.7680263519287, 716.7999744415283, 726.7839908599854, 722.9120135307312]",1.0929940993615026,0.9755889979107596,1.8155033311035516,combo_persistent,715.7440185546875,1.8155033311035516,5,200,2694249472
sum_sum_sum_0147fd1c4296,repros/canonical/sum_sum_sum_0147fd1c4296/repro.py,default,782.3039889335632,"[782.3039889335632, 792.639970779419, 790.4959917068481, 787.4240279197693, 784.38401222229]",1.0,0.8925839567484144,1.984334428267334,combo_persistent,715.7440185546875,1.8155033311035516,5,200,2694249472
sum_sum_sum_041aaca79573,repros/canonical/sum_sum_sum_041aaca79573/repro.py,combo_looped,393.0880129337311,"[393.40800046920776, 393.18400621414185, 399.3920087814331, 393.0880129337311, 403.6160111427307]",1.2872842705884717,1.1824323940122117,2.0980358956050242,combo_looped,393.0880129337311,2.0980358956050242,5,200,1258859312
sum_sum_sum_041aaca79573,repros/canonical/sum_sum_sum_041aaca79573/repro.py,combo_persistent,403.3600091934204,"[403.3600091934204, 413.8239920139313, 405.3120017051697, 405.44000267982483, 416.9279932975769]",1.2545021927640412,1.1523204819440902,2.152860810543303,combo_looped,393.0880129337311,2.0980358956050242,5,200,1258859312
