repro_id,repro_path,pattern_prefix,raw_sol_gap,launch_adjusted_gap_1us,launch_adjusted_gap_3us,launch_adjusted_gap_5us,best_compile_us,memcopy_sol_us,n_kernels,excess_us_vs_launch_adjusted_sol_3us,priority_score_3us,models,top_ops,launch_adjusted_priority_rank_3us
mean_d87780a73e70,repros/canonical/mean_d87780a73e70/repro.py,mean,2.3170731655376864,2.152974502335958,1.885856081881739,1.6777041993435047,30.400000512599945,13.120000250637531,1,14.280000261962414,17.31169573241632,torchbench_hf_T5_train_000,aten.view.default:13;aten.mul.Tensor:6;aten.add.Tensor:2;aten.gt.Scalar:2;prims.inductor_lookup_seed.default:2;prims.inductor_random.default:2;aten.mean.dim:1;aten.pow.Tensor_Scalar:1;aten.rsqrt.default:1,527
amax_sum_sum_f9833ae619a1,repros/canonical/amax_sum_sum_f9833ae619a1/repro.py,amax_sum_sum,2.268244541970018,2.0193151667590086,1.655867522415442,1.403294690758551,36.80000081658363,16.224000602960587,2,14.576000213623047,17.22265475739039,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_infer_000,aten.ne.Scalar:3;aten.view.default:3;aten.full.default:2;aten.sub.Tensor:2;aten.sum.default:2;aten.where.self:2;aten.add.Tensor:1;aten.amax.default:1;aten.div.Tensor:1;aten.exp.default:1;aten.gather.default:1;aten.log.default:1,528
var_mean_b31c33bdc684,repros/canonical/var_mean_b31c33bdc684/repro.py,var_mean,1.969834208248052,1.8811668400146324,1.7258012239808889,1.594141073159698,41.79200157523155,21.215999498963356,1,17.576002076268196,17.190634343644827,hf_M2M100ForConditionalGeneration_train_006;hf_M2M100ForConditionalGeneration_train_012,aten.mul.Tensor:4;aten.add.Tensor:3;<built-in function getitem>:2;aten.view.default:2;aten.gt.Scalar:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1;prims.inductor_lookup_seed.default:1;prims.inductor_random.default:1;prims.inductor_seeds.default:1,529
sum_0d445802ccc4,repros/canonical/sum_0d445802ccc4/repro.py,sum,2.625541232033188,2.066439603319933,1.4492234705915539,1.1159154035535486,38.816001266241074,14.783999882638454,4,12.03200138360262,16.75594382873931,timm_dm_nfnet_f0_train,aten.mul.Tensor:8;aten.add.Tensor:2;aten.squeeze.dim:2;aten.as_strided.default:1;aten.as_strided_scatter.default:1;aten.div.Scalar:1;aten.erf.default:1;aten.exp.default:1;aten.expand.default:1;aten.full.default:1;aten.reshape.default:1;aten.sum.dim_IntList:1,530
var_mean_36eed06607f1,repros/canonical/var_mean_36eed06607f1/repro.py,var_mean,2.6703296269837913,2.396055847373479,1.987730052134655,1.6983110080483652,23.32800067961216,8.736000396311283,1,11.592000283300877,16.426071202591068,torchbench_hf_Bert_large_train_000,aten.add.Tensor:4;aten.mul.Tensor:4;aten.embedding.default:3;<built-in function getitem>:2;aten.expand.default:2;aten.div.Tensor:1;aten.gather.default:1;aten.gt.Scalar:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1;aten.view.default:1,531
var_mean_bb7b5fefc1d5,repros/canonical/var_mean_bb7b5fefc1d5/repro.py,var_mean,2.6534295027511,2.384428145848595,1.9824679203784465,1.6964800586484923,23.520000278949738,8.86400043964386,1,11.655999839305878,16.409995177099855,torchbench_densenet121_train_000,aten.mul.Tensor:7;aten.unsqueeze.default:7;aten.add.Tensor:4;aten.squeeze.dims:3;<built-in function getitem>:2;aten.copy_.default:2;aten.cat.default:1;aten.relu.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1,532
sum_sum_sum_6d6ec1e4f644,repros/canonical/sum_sum_sum_6d6ec1e4f644/repro.py,sum_sum_sum,2.7657268486125397,2.065613721039571,1.3713364468715354,1.0263634997680104,40.800001472234726,14.751999638974667,5,11.04800183326006,16.21469577268315,hf_GPT2ForSequenceClassification_train_001;hf_GPT2ForSequenceClassification_train_008,aten.mul.Tensor:8;aten.sum.dim_IntList:5;aten.view.default:3;aten.sub.Tensor:2;prims.convert_element_type.default:1,533
var_mean_mean_4b1dcaa1d7e1,repros/canonical/var_mean_mean_4b1dcaa1d7e1/repro.py,var_mean_mean,2.625368873890352,2.216687533250964,1.6904084328619602,1.366078337691963,28.48000079393387,10.847999714314938,2,11.63200107961893,16.197795782677694,timm_tf_efficientnet_b0_train_000;timm_timm_tf_efficientnet_b0_train_train_000,aten.mul.Tensor:7;aten.add.Tensor:5;aten.unsqueeze.default:4;<built-in function getitem>:2;aten.copy_.default:2;aten.squeeze.dims:2;aten.as_strided.default:1;aten.div.Tensor:1;aten.exp.default:1;aten.mean.dim:1;aten.neg.default:1;aten.rsqrt.default:1,534
var_mean_var_mean_mean_93065d5c677b,repros/canonical/var_mean_var_mean_mean_93065d5c677b/repro.py,var_mean_var_mean_mean,2.906250011368684,2.247734134899373,1.5467775345499652,1.1790808109993667,29.759999364614487,10.239999741315842,3,10.519999623298645,16.19195017242334,torchbench_timm_regnet_train_000;torchbench_timm_resnest_train_000,aten.mul.Tensor:14;aten.add.Tensor:9;aten.unsqueeze.default:8;<built-in function getitem>:4;aten.copy_.default:4;aten.squeeze.dims:4;aten.rsqrt.default:2;aten.sub.Tensor:2;aten.var_mean.correction:2;aten.mean.dim:1;aten.relu.default:1;aten.view.default:1,535
var_mean_bf7164921ad8,repros/canonical/var_mean_bf7164921ad8/repro.py,var_mean,1.9409983925528012,1.8533765834183338,1.6999005552361748,1.5698989876002594,41.05599969625473,21.15200087428093,1,16.9039988219738,16.173727871943612,hf_BartForCausalLM_train_004;hf_MBartForCausalLM_train_004,aten.mul.Tensor:4;aten.add.Tensor:3;<built-in function getitem>:2;aten.view.default:2;aten.gt.Scalar:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1;prims.inductor_lookup_seed.default:1;prims.inductor_random.default:1;prims.inductor_seeds.default:1,536
var_mean_4581dbce69e5,repros/canonical/var_mean_4581dbce69e5/repro.py,var_mean,2.725490265453193,2.42794765146765,1.9928315745898046,1.6899696270791562,22.23999984562397,8.1599997356534,1,11.08000010997057,16.02739486269098,torchbench_densenet121_train_000,aten.mul.Tensor:7;aten.unsqueeze.default:7;aten.add.Tensor:4;aten.squeeze.dims:3;<built-in function getitem>:2;aten.copy_.default:2;aten.cat.default:1;aten.relu.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1,537
pointwise_6a5649feb1f2,repros/canonical/pointwise_6a5649feb1f2/repro.py,pointwise,2.68437513528734,2.2457517378984835,1.6926109069451152,1.3581028182933166,27.488000690937042,10.239999741315842,2,11.2480009496212,16.02374804352119,torchbench_timm_resnest_infer_000,aten.unsqueeze.default:16;aten.mul.Tensor:6;prims.convert_element_type.default:6;aten.add.Tensor:5;aten.reciprocal.default:2;aten.sqrt.default:2;aten.sub.Tensor:2;aten.avg_pool2d.default:1;aten.relu.default:1,538
sum_cfa532830ff2,repros/canonical/sum_cfa532830ff2/repro.py,sum,1.4918338156357238,1.4495578634054838,1.3718085686649055,1.30197510513145,102.30399668216705,68.57600063085556,2,27.727996051311493,16.001461455632686,torchbench_demucs_train_003,aten.full.default:1;aten.slice_scatter.default:1;aten.sum.dim_IntList:1;aten.where.self:1,539
sum_sum_sum_34c857ab7db3,repros/canonical/sum_sum_sum_34c857ab7db3/repro.py,sum_sum_sum,1.151667933946804,1.1474634158817347,1.139145811471812,1.1309479227206611,628.607988357544,545.8239912986755,2,76.78399705886841,15.642804245590376,hf_AlbertForMaskedLM_train_001;torchbench_hf_Albert_train_001,aten.add.Tensor:15;aten.view.default:15;aten.sum.dim_IntList:12;aten.mul.Tensor:11;aten.pow.Tensor_Scalar:2;aten.mul.Scalar:1;aten.permute.default:1;aten.sub.Tensor:1;aten.tanh.default:1,540
sum_sum_1efe819604dc,repros/canonical/sum_sum_1efe819604dc/repro.py,sum_sum,3.345864659460393,2.161068413780647,1.265103077766501,0.8943225771457017,42.7200011909008,12.768000364303589,7,8.952000826597214,15.597779048614086,timm_mobilevit_s_train,aten.unsqueeze.default:16;aten.mul.Tensor:15;aten.sub.Tensor:5;aten.add.Tensor:3;aten.squeeze.dim:2;aten.squeeze.dims:2;aten.sum.dim_IntList:2;aten.as_strided.default:1;aten.as_strided_scatter.default:1;aten.div.Scalar:1;aten.exp.default:1;aten.expand.default:1,541
var_mean_0854c7adb682,repros/canonical/var_mean_0854c7adb682/repro.py,var_mean,1.7364055605108069,1.6418300939419443,1.4805501235297118,1.3481216684746264,60.28800085186958,34.71999987959862,2,19.568000972270966,15.578162822019214,timm_ghostnet_100_train;timm_ghostnet_100_train_000;timm_timm_ghostnet_100_train_train_000,aten.mul.Tensor:7;aten.add.Tensor:4;aten.unsqueeze.default:4;<built-in function getitem>:2;aten.copy_.default:2;aten.squeeze.dims:2;aten.cat.default:1;aten.relu.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1,542
sum_sum_5c0f382244aa,repros/canonical/sum_sum_5c0f382244aa/repro.py,sum_sum,2.153558134084728,1.9279128947301691,1.5939016478197072,1.3585351883350179,36.80000081658363,17.08799973130226,2,13.712001085281372,15.17537695147622,torchbench_densenet121_train_001,aten.slice.Tensor:19;aten.add.Tensor:18;aten.mul.Tensor:9;aten.unsqueeze.default:9;aten.sub.Tensor:3;aten.sum.dim_IntList:2;aten.le.Scalar:1;aten.where.self:1,543
sum_51676b1433c8,repros/canonical/sum_51676b1433c8/repro.py,sum,1.5233599036460679,1.4555384651477055,1.3365311751686408,1.2355134990474737,98.08000177145004,64.38399851322174,3,24.696003258228302,14.996816606444364,timm_vit_base_patch16_siglip_256_train,aten.reshape.default:4;aten.permute.default:2;aten.cat.default:1;aten.clone.default:1;aten.sum.dim_IntList:1,544
sum_sum_sum_d574fc7bdc59,repros/canonical/sum_sum_sum_d574fc7bdc59/repro.py,sum_sum_sum,2.1691393695194985,1.8297871569634776,1.3937082390167257,1.1254810972921356,46.78399860858917,21.568000316619873,4,13.2159982919693,14.763892364963356,torchbench_hf_Whisper_train_003,aten.mul.Tensor:7;aten.sum.dim_IntList:4;aten.add.Tensor:3;aten.sub.Tensor:3;aten.view.default:3;aten.div.Tensor:1,545
sum_sum_sum_fcd2cc2945b3,repros/canonical/sum_sum_sum_fcd2cc2945b3/repro.py,sum_sum_sum,2.3449518950756527,1.8031423027935631,1.2332490305176986,0.937079713497575,62.431998550891876,26.623999699950218,8,11.807998850941658,14.518623315222632,timm_adv_inception_v3_train_001;timm_inception_v3_train_001;timm_timm_adv_inception_v3_train_train_001;timm_timm_inception_v3_train_train_001,aten.unsqueeze.default:96;aten.mul.Tensor:66;aten.sub.Tensor:24;aten.squeeze.dims:12;aten.sum.dim_IntList:12;aten.slice.Tensor:8;aten.add.Tensor:6;aten.le.Scalar:6;aten.relu.default:6;aten.where.self:6;aten.full.default:2;aten.squeeze.dim:2,546
sum_sum_7a49bf63689f,repros/canonical/sum_sum_7a49bf63689f/repro.py,sum_sum,2.0560271957258776,1.8587874426151179,1.5595621632266294,1.3433167170079747,38.7520007789135,18.848000094294548,2,13.90400068461895,14.458205081554096,torchbench_densenet121_train_001,aten.slice.Tensor:15;aten.add.Tensor:14;aten.mul.Tensor:9;aten.unsqueeze.default:9;aten.sub.Tensor:3;aten.sum.dim_IntList:2;aten.le.Scalar:1;aten.where.self:1,547
var_mean_e3c259686c7b,repros/canonical/var_mean_e3c259686c7b/repro.py,var_mean,2.6428571923534534,2.351279830149251,1.9262473204324104,1.6313533630118218,21.31200022995472,8.063999935984612,1,10.248000293970108,14.36870553878771,torchbench_hf_Bert_train_000,aten.add.Tensor:4;aten.mul.Tensor:4;aten.embedding.default:3;<built-in function getitem>:2;aten.expand.default:2;aten.div.Tensor:1;aten.gather.default:1;aten.gt.Scalar:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1;aten.view.default:1,548
pointwise_c0e132c66e3b,repros/canonical/pointwise_c0e132c66e3b/repro.py,pointwise,2.8932805123746492,2.3201266968256067,1.661747960373724,1.2944296703921394,23.423999547958374,8.0960001796484,2,9.327999368309975,14.29708250024676,torchbench_timm_vovnet_infer_000,aten.unsqueeze.default:8;aten.mul.Tensor:3;prims.convert_element_type.default:3;<built-in function getitem>:2;aten.add.Tensor:2;aten.reciprocal.default:1;aten.relu.default:1;aten.sqrt.default:1;aten.sub.Tensor:1;prims._low_memory_max_pool_with_offsets.default:1,549
var_mean_d06ef4a692a2,repros/canonical/var_mean_d06ef4a692a2/repro.py,var_mean,1.994464902444711,1.8857391652970694,1.700353874088836,1.5481560681506588,34.591998904943466,17.343999817967415,1,14.247999086976051,14.19103182304597,hf_DebertaV2ForMaskedLM_train_000,aten.mul.Tensor:4;aten.add.Tensor:3;<built-in function getitem>:2;aten.view.default:2;aten.div.Tensor:1;aten.gt.Scalar:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1;prims.inductor_lookup_seed.default:1;prims.inductor_random.default:1,550
mean_cf12f53df7dd,repros/canonical/mean_cf12f53df7dd/repro.py,mean,2.39622631321194,2.1818180926070925,1.850637451756848,1.6067474373710922,24.383999407291412,10.17600018531084,1,11.207999221980572,14.13064384619705,torchbench_mobilenet_v3_large_infer_000,aten.unsqueeze.default:8;aten.mul.Tensor:4;prims.convert_element_type.default:4;aten.add.Tensor:3;aten.clamp_max.default:1;aten.clamp_min.default:1;aten.div.Tensor:1;aten.mean.dim:1;aten.reciprocal.default:1;aten.sqrt.default:1;aten.sub.Tensor:1;aten.view.default:1,551
mean_7874ce26c7f3,repros/canonical/mean_7874ce26c7f3/repro.py,mean,2.398734278059662,2.182865456672364,1.8499085459109785,1.6050821056142845,24.25600029528141,10.111999697983265,1,11.144000597298145,14.066774973551462,torchbench_mobilenet_v3_large_infer_000,aten.unsqueeze.default:8;aten.mul.Tensor:4;prims.convert_element_type.default:4;aten.add.Tensor:3;aten.clamp_max.default:1;aten.clamp_min.default:1;aten.div.Tensor:1;aten.mean.dim:1;aten.reciprocal.default:1;aten.sqrt.default:1;aten.sub.Tensor:1,552
pointwise_77f01240c31d,repros/canonical/pointwise_77f01240c31d/repro.py,pointwise,2.7359736109909125,1.9369159124154827,1.2227138882293576,0.8933189858308216,53.05600166320801,19.392000511288643,8,9.664001151919365,14.032654574844717,torchbench_doctr_det_predictor_infer_000,aten.mul.Tensor:32;aten.unsqueeze.default:32;aten.add.Tensor:28;aten.sub.Tensor:24;aten._unsafe_index.Tensor:16;aten.clamp_max.default:16;aten.clamp_min.default:16;prims.convert_element_type.default:16;prims.iota.default:8;aten.reciprocal.default:4;aten.relu.default:4;aten.sqrt.default:4,553
var_mean_f3f130d2784c,repros/canonical/var_mean_f3f130d2784c/repro.py,var_mean,1.9118606816440022,1.6829501622230987,1.3578052345616707,1.1379533525498233,56.223999708890915,29.40800040960312,4,14.815999299287796,13.85262446110249,timm_swin_base_patch4_window7_224_train,aten.reshape.default:6;aten.add.Tensor:3;aten.mul.Tensor:3;<built-in function getitem>:2;aten.div.Tensor:2;aten.index.Tensor:2;aten.clone.default:1;aten.lt.Scalar:1;aten.permute.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1,554
pointwise_f3fcc01a1b31,repros/canonical/pointwise_f3fcc01a1b31/repro.py,pointwise,2.157384917253512,2.0056273968807523,1.7582633871793751,1.565217341689294,28.511999174952507,13.21600005030632,1,12.295999124646187,13.639750209798242,torchbench_hf_Bart_train_004;torchbench_hf_Bart_train_008,aten.mul.Tensor:5;aten.view.default:2;aten.add.Tensor:1;aten.erf.default:1;aten.gt.Scalar:1;prims.inductor_lookup_seed.default:1;prims.inductor_random.default:1,555
sum_sum_f2cf5a9eac50,repros/canonical/sum_sum_f2cf5a9eac50/repro.py,sum_sum,1.2761938343415467,1.2488873931413995,1.1976362689362066,1.1504257568615683,233.47200453281403,182.94399976730347,4,38.52800476551056,13.55598096528055,timm_ghostnet_100_train;timm_ghostnet_100_train_001;timm_timm_ghostnet_100_train_train_001,aten.mul.Tensor:9;aten.unsqueeze.default:9;aten.sub.Tensor:3;aten.sum.dim_IntList:2;aten.add.Tensor:1;aten.clone.default:1;aten.copy.default:1;aten.slice.Tensor:1,556
mean_var_d333e54cfcb6,repros/canonical/mean_var_d333e54cfcb6/repro.py,mean_var,1.7133258977879982,1.6553962954972226,1.5505447428494867,1.4581844403449928,48.96000027656555,28.575999662280083,1,17.38400061428547,13.503884682872204,torchbench_BERT_pytorch_train_000,aten.add.Tensor:3;aten.mul.Tensor:3;aten.view.default:2;aten.div.Tensor:1;aten.gt.Scalar:1;aten.mean.dim:1;aten.sqrt.default:1;aten.sub.Tensor:1;aten.var.correction:1;prims.inductor_lookup_seed.default:1;prims.inductor_random.default:1,557
var_mean_deb7c9191e39,repros/canonical/var_mean_deb7c9191e39/repro.py,var_mean,1.3548603650515023,1.3407672018139345,1.3134425262921219,1.2872093533290794,128.89599800109863,95.13600170612335,1,30.75999629497528,13.477313102876355,timm_swin_base_patch4_window7_224_infer_000;timm_timm_swin_base_patch4_window7_224_infer_infer_000,aten.add.Tensor:5;aten.view.default:5;<built-in function getitem>:2;aten.clone.default:2;aten.fmod.Scalar:2;aten.index.Tensor:2;aten.mul.Tensor:2;prims.iota.default:2;aten._unsafe_view.default:1;aten.permute.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1,558
var_mean_f8560e5925aa,repros/canonical/var_mean_f8560e5925aa/repro.py,var_mean,2.480286640392549,2.2304592188091905,1.85647209278256,1.5898908042468727,22.143999114632607,8.927999995648861,1,10.215999118983746,13.388136915213325,torchbench_densenet121_train_000,aten.mul.Tensor:7;aten.unsqueeze.default:7;aten.add.Tensor:4;aten.squeeze.dims:3;<built-in function getitem>:2;aten.copy_.default:2;aten.cat.default:1;aten.relu.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1,559
sum_e82795660886,repros/canonical/sum_e82795660886/repro.py,sum,1.3275241820221642,1.304962588495403,1.2620644106347791,1.2218968615003505,153.56799960136414,115.68000167608261,2,31.887997925281525,13.033840999512302,torchbench_demucs_train_003,aten.sum.dim_IntList:1;aten.view.default:1,560
var_mean_0dc1c0150d30,repros/canonical/var_mean_0dc1c0150d30/repro.py,var_mean,2.5577690185422712,2.274579347852077,1.8622190484885135,1.576427290898796,20.54399996995926,8.031999692320824,1,9.512000277638435,12.88767587810871,vllm_facebook_opt-125m_002,aten.mul.Tensor:4;aten.add.Tensor:3;prims.convert_element_type.default:3;<built-in function getitem>:2;aten.view.default:2;aten.gt.Scalar:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1;prims.inductor_lookup_seed.default:1;prims.inductor_random.default:1;prims.inductor_seeds.default:1,561
var_mean_mean_61303c3fa6f4,repros/canonical/var_mean_mean_61303c3fa6f4/repro.py,var_mean_mean,2.4688426659039218,2.0826032048070586,1.5862726077709428,1.280985349170396,26.623999699950218,10.784000158309937,2,9.839999541640282,12.829734813664533,timm_tf_efficientnet_b0_train;timm_tf_efficientnet_b0_train_000;timm_timm_tf_efficientnet_b0_train_train_000;torchbench_timm_efficientnet_train_000,aten.mul.Tensor:7;aten.add.Tensor:5;aten.unsqueeze.default:4;<built-in function getitem>:2;aten.copy_.default:2;aten.squeeze.dims:2;aten.div.Tensor:1;aten.exp.default:1;aten.mean.dim:1;aten.neg.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1,562
var_mean_91fc2812ef17,repros/canonical/var_mean_91fc2812ef17/repro.py,var_mean,1.3457786387560187,1.3317799430034127,1.3046384267433242,1.278581096621993,128.03199887275696,95.13600170612335,1,29.895997166633606,12.808674714774963,timm_swin_base_patch4_window7_224_infer_000;timm_timm_swin_base_patch4_window7_224_infer_infer_000,aten.view.default:5;aten.add.Tensor:3;<built-in function getitem>:2;aten.clone.default:2;aten.mul.Tensor:2;aten._unsafe_view.default:1;aten.permute.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1,563
sum_sum_sum_93b46c9731d8,repros/canonical/sum_sum_sum_93b46c9731d8/repro.py,sum_sum_sum,2.0411256026209577,1.9118094839059487,1.6968061667081857,1.5252729907302354,30.17600066959858,14.783999882638454,1,12.392000786960125,12.755891428155243,torchbench_timm_regnet_train_001;torchbench_timm_resnest_train_001,aten.unsqueeze.default:32;aten.mul.Tensor:22;aten.sub.Tensor:8;aten.squeeze.dims:4;aten.sum.dim_IntList:4;aten.add.Tensor:3;aten.div.Scalar:1;aten.expand.default:1;aten.full.default:1;aten.le.Scalar:1;aten.relu.default:1;aten.view.default:1,564
var_mean_b815b1a264a5,repros/canonical/var_mean_b815b1a264a5/repro.py,var_mean,1.877995602087867,1.6529242223238667,1.3333333066829582,1.1173039317312428,55.16799911856651,29.37600016593933,4,13.791998952627182,12.53959834402095,timm_swin_base_patch4_window7_224_train_000;timm_timm_swin_base_patch4_window7_224_train_train_000,aten.view.default:6;aten.add.Tensor:3;aten.mul.Tensor:3;<built-in function getitem>:2;aten.div.Tensor:2;aten.index.Tensor:2;aten.clone.default:1;aten.lt.Scalar:1;aten.permute.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1,565
sum_f95857722916,repros/canonical/sum_f95857722916/repro.py,sum,1.3636075009458282,1.3240505405788292,1.2514441261033344,1.1863867255842158,136.9280070066452,100.41599720716476,3,27.51200979948044,12.309655642454857,torchbench_BERT_pytorch_train_001;torchbench_hf_Bart_train_011;torchbench_hf_Bart_train_014,aten.mul.Tensor:9;aten.view.default:4;aten.add.Tensor:2;aten.erf.default:1;aten.exp.default:1;aten.permute.default:1;aten.sum.dim_IntList:1;prims.convert_element_type.default:1,566
var_mean_4df40c420c41,repros/canonical/var_mean_4df40c420c41/repro.py,var_mean,1.692575491184544,1.6333614022788212,1.5265499043834754,1.4328505473351747,46.68800160288811,27.583999559283257,1,16.10400204360485,12.226483352965905,hf_DistillGPT2_train_000,aten.mul.Tensor:4;aten.add.Tensor:3;<built-in function getitem>:2;aten.view.default:2;aten.div.Tensor:1;aten.gt.Scalar:1;aten.permute.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1;prims.inductor_lookup_seed.default:1;prims.inductor_random.default:1,567
pointwise_bc30b7a4c3fd,repros/canonical/pointwise_bc30b7a4c3fd/repro.py,pointwise,2.149999911922621,1.986626063290881,1.724538198909245,1.5235430754145949,26.1439997702837,12.160000391304493,1,10.983999378979206,12.130032536415248,timm_timm_visformer_small_infer_infer_000;timm_visformer_small_infer;timm_visformer_small_infer_000,aten.unsqueeze.default:16;aten.mul.Tensor:6;aten.add.Tensor:5;aten.reciprocal.default:2;aten.sqrt.default:2;aten.sub.Tensor:2,568
var_mean_c78c72732a00,repros/canonical/var_mean_c78c72732a00/repro.py,var_mean,1.673355615770525,1.6170212641717776,1.5150138687840837,1.4251127389387546,48.0320006608963,28.704000636935234,1,16.328000023961067,12.127525266871606,hf_BertForMaskedLM_train_000;hf_GoogleFnet_train_000;hf_LayoutLMForMaskedLM_train_000,aten.mul.Tensor:4;aten.add.Tensor:3;<built-in function getitem>:2;aten.view.default:2;aten.div.Tensor:1;aten.gt.Scalar:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1;prims.inductor_lookup_seed.default:1;prims.inductor_random.default:1,569
var_mean_mean_358f7ae19b62,repros/canonical/var_mean_mean_358f7ae19b62/repro.py,var_mean_mean,2.418128588036233,2.0444993382144614,1.561850781915394,1.263559959014764,26.464000344276428,10.944000445306301,2,9.519999898970127,12.127441851921851,timm_mobilenetv2_100_train_000;timm_timm_mobilenetv2_100_train_train_000,aten.mul.Tensor:7;aten.add.Tensor:4;aten.unsqueeze.default:4;<built-in function getitem>:2;aten.copy_.default:2;aten.squeeze.dims:2;aten.as_strided.default:1;aten.clamp_max.default:1;aten.clamp_min.default:1;aten.mean.dim:1;aten.rsqrt.default:1;aten.sub.Tensor:1,570
pointwise_42ab411e21f6,repros/canonical/pointwise_42ab411e21f6/repro.py,pointwise,1.6729910545350557,1.6166082346253325,1.5145238563383978,1.4245663938384248,47.968000173568726,28.672000393271446,1,16.29599978029728,12.098634738513084,timm_repvgg_a2_infer;timm_repvgg_a2_infer_000;timm_timm_repvgg_a2_infer_infer_000,aten.unsqueeze.default:24;aten.mul.Tensor:9;aten.add.Tensor:8;aten.reciprocal.default:3;aten.sqrt.default:3;aten.sub.Tensor:3;aten.relu.default:1,571
var_mean_2743dc883057,repros/canonical/var_mean_2743dc883057/repro.py,var_mean,2.413043450752524,2.167615928106712,1.801217028139966,1.5407750092534356,21.31200022995472,8.832000195980072,1,9.480000033974648,12.04769495684238,torchbench_hf_Roberta_base_train_000,aten.add.Tensor:6;aten.mul.Tensor:5;aten.embedding.default:3;<built-in function getitem>:2;aten.expand.default:2;prims.convert_element_type.default:2;aten.div.Tensor:1;aten.gather.default:1;aten.gt.Scalar:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1,572
sum_a3c9eb6b27f1,repros/canonical/sum_a3c9eb6b27f1/repro.py,sum,2.690625001136868,2.0809667563393206,1.4320166156995573,1.0916006179872921,27.55199931561947,10.239999741315842,3,8.311999574303627,11.869047753016202,vllm_meta-llama_Llama-3.2-1B_001,aten.mul.Tensor:7;aten.unsqueeze.default:7;aten.view.default:6;aten.add.Tensor:5;aten.permute.default:5;aten.expand.default:4;aten.slice.Tensor:4;aten.slice_scatter.default:4;aten.clone.default:3;prims.convert_element_type.default:3;aten.full.default:2;aten.neg.default:2,573
var_mean_bff30f530d6e,repros/canonical/var_mean_bff30f530d6e/repro.py,var_mean,2.4705884098499693,2.2008735101613026,1.8064517248040748,1.5319149829970076,20.160000771284103,8.1599997356534,1,9.000001035630703,11.743693502487181,torchbench_densenet121_train_000,aten.mul.Tensor:7;aten.unsqueeze.default:7;aten.add.Tensor:4;aten.squeeze.dims:3;<built-in function getitem>:2;aten.copy_.default:2;aten.cat.default:1;aten.relu.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1,574
sum_sum_sum_5bff1ad7f52a,repros/canonical/sum_sum_sum_5bff1ad7f52a/repro.py,sum_sum_sum,1.1678960078668676,1.1612045746368835,1.1480491326046827,1.1351884309461424,405.34400939941406,347.0720052719116,2,52.27200412750244,11.704319530568098,genai_LayerNormBackward_001,aten.mul.Tensor:7;aten.sub.Tensor:3;aten.sum.dim_IntList:3;prims.convert_element_type.default:3;aten.div.Tensor:1;aten.expand.default:1,575
var_mean_mean_935376ba22dc,repros/canonical/var_mean_mean_935376ba22dc/repro.py,var_mean_mean,2.107368501543667,1.8623256561783845,1.5109434611475219,1.2711111681665266,32.03200176358223,15.200000256299973,2,10.832001507282257,11.649195980330711,timm_timm_visformer_small_train_train_000;timm_visformer_small_train_000,aten.mul.Tensor:7;aten.unsqueeze.default:7;aten.add.Tensor:5;aten.squeeze.dims:3;<built-in function getitem>:2;aten.copy_.default:2;aten.sub.Tensor:2;aten.as_strided.default:1;aten.mean.dim:1;aten.rsqrt.default:1;aten.var_mean.correction:1;aten.view.default:1,576
sum_sum_2eb4fbbc04e1,repros/canonical/sum_sum_2eb4fbbc04e1/repro.py,sum_sum,1.4663341620546289,1.438312182025064,1.3853629775461853,1.3361738358977657,75.26399940252304,51.32799968123436,1,20.93599972128868,11.561150389131145,timm_timm_visformer_small_train_train_001;timm_visformer_small_train;timm_visformer_small_train_001;timm_visformer_small_train_019,aten.mul.Tensor:9;aten.unsqueeze.default:9;aten.sub.Tensor:2;aten.sum.dim_IntList:2;aten.add.Tensor:1,577
