dir,shape_hash,triton_us,cutile_us,cutile_over_triton,triton_status,cutile_status,compile_us_triton,compile_us_cutile,triton_ratio,cutile_ratio
pointwise_3abc926270f6,53d38ae0,5.7,5.73,1.0052631578947369,AT_FLOOR,AT_FLOOR,5.76,5.76,1.011,1.006
pointwise_3abc926270f6,53ff2830,7.01,7.07,1.008559201141227,AT_FLOOR,AT_FLOOR,6.78,7.1,0.968,1.005
pointwise_3abc926270f6,54d16223,9.73,9.89,1.0164439876670093,AT_FLOOR,AT_FLOOR,9.7,9.76,0.997,0.987
pointwise_3abc926270f6,5bc3c23c,13.57,13.86,1.0213706705969048,AT_FLOOR,BAD_ORACLE,12.9,13.09,0.95,0.945
pointwise_3abc926270f6,5e90b5b6,5.73,5.73,1.0,AT_FLOOR,AT_FLOOR,5.79,5.66,1.011,0.989
pointwise_3abc926270f6,63757c49,9.38,9.86,1.0511727078891258,AT_FLOOR,BAD_ORACLE,9.38,9.28,1.0,0.942
pointwise_3abc926270f6,6b167218,5.66,5.7,1.0070671378091873,AT_FLOOR,AT_FLOOR,5.47,5.63,0.966,0.989
pointwise_3abc926270f6,7a56c27d,5.76,5.76,1.0,AT_FLOOR,AT_FLOOR,5.79,5.82,1.006,1.011
pointwise_3abc926270f6,7b8fcb0f,6.78,7.04,1.0383480825958702,AT_FLOOR,AT_FLOOR,6.98,6.85,1.028,0.973
pointwise_3abc926270f6,7ca21413,21.34,21.92,1.02717900656045,BAD_ORACLE,BAD_ORACLE,20.22,20.35,0.948,0.928
pointwise_3abc926270f6,7eaaa5e5,5.73,5.6,0.9773123909249563,AT_FLOOR,AT_FLOOR,5.54,5.54,0.966,0.989
pointwise_3abc926270f6,83725644,6.69,6.85,1.0239162929745889,AT_FLOOR,AT_FLOOR,6.56,6.91,0.981,1.009
pointwise_3abc926270f6,86b35d84,5.5,5.57,1.0127272727272727,AT_FLOOR,AT_FLOOR,5.47,5.66,0.994,1.017
pointwise_3abc926270f6,8d6fda54,65.47,70.37,1.074843439743394,AT_FLOOR,BAD_ORACLE,65.25,65.22,0.997,0.927
pointwise_3abc926270f6,a831c950,10.69,11.42,1.068288119738073,AT_FLOOR,AT_FLOOR,10.53,11.01,0.985,0.964
pointwise_3abc926270f6,a8ee30c6,9.25,9.5,1.027027027027027,AT_FLOOR,AT_FLOOR,9.09,9.15,0.983,0.963
pointwise_3abc926270f6,b4c9d28b,5.5,5.7,1.0363636363636364,AT_FLOOR,AT_FLOOR,5.76,5.57,1.047,0.978
pointwise_3abc926270f6,ba170fb6,5.92,5.63,0.9510135135135135,AT_FLOOR,AT_FLOOR,5.92,5.82,1.0,1.034
pointwise_3abc926270f6,c763255d,5.54,5.73,1.0342960288808665,AT_FLOOR,AT_FLOOR,5.44,5.6,0.983,0.978
pointwise_3abc926270f6,c97bc2a5,5.54,5.76,1.03971119133574,AT_FLOOR,AT_FLOOR,5.76,5.66,1.04,0.983
pointwise_3abc926270f6,cb475406,7.71,8.1,1.0505836575875487,AT_FLOOR,BAD_ORACLE,7.65,7.68,0.992,0.949
pointwise_3abc926270f6,cc570918,5.44,5.54,1.0183823529411764,GOOD,AT_FLOOR,5.73,5.54,1.053,1.0
pointwise_3abc926270f6,d05618d1,18.75,20.61,1.0992,GOOD,AT_FLOOR,20.51,21.28,1.094,1.033
pointwise_3abc926270f6,d0c23581,5.79,5.82,1.005181347150259,AT_FLOOR,AT_FLOOR,5.66,5.66,0.978,0.973
pointwise_3abc926270f6,d399c005,5.66,5.66,1.0,AT_FLOOR,AT_FLOOR,5.63,5.63,0.994,0.994
pointwise_3abc926270f6,d53ffee7,5.7,5.82,1.0210526315789474,AT_FLOOR,AT_FLOOR,5.86,5.86,1.028,1.005
pointwise_3abc926270f6,dbbbb2f7,9.7,9.79,1.0092783505154639,AT_FLOOR,AT_FLOOR,9.63,9.73,0.993,0.993
pointwise_3abc926270f6,dd9e3350,5.57,5.57,1.0,AT_FLOOR,AT_FLOOR,5.47,5.54,0.983,0.994
pointwise_3abc926270f6,e2d29070,5.66,5.76,1.017667844522968,AT_FLOOR,AT_FLOOR,5.63,5.63,0.994,0.978
pointwise_3abc926270f6,e3e1dee5,7.36,7.87,1.0692934782608696,GOOD,AT_FLOOR,7.78,7.87,1.057,1.0
pointwise_3abc926270f6,e5c576e9,20.19,21.57,1.0683506686478454,GOOD,BAD_ORACLE,21.31,20.26,1.055,0.939
pointwise_3abc926270f6,ecc2720f,5.54,5.5,0.9927797833935018,AT_FLOOR,AT_FLOOR,5.6,5.6,1.012,1.017
pointwise_3abc926270f6,ee68bae4,6.05,6.3,1.0413223140495869,AT_FLOOR,BAD_ORACLE,5.98,5.98,0.989,0.949
pointwise_3abc926270f6,faad7e99,5.95,7.01,1.1781512605042017,AT_FLOOR,BAD_ORACLE,6.05,5.82,1.016,0.831
pointwise_3abc926270f6,fe9a7712,7.49,7.78,1.0387182910547397,AT_FLOOR,AT_FLOOR,7.71,7.81,1.03,1.004
pointwise_3af9b4ebfd25,4c7d1afa,30.24,36.74,1.21494708994709,AT_FLOOR,AT_FLOOR,30.4,35.78,1.005,0.974
pointwise_3af9b4ebfd25,b5045c46,12.29,26.59,2.163547599674532,GOOD,BAD_ORACLE,14.05,14.05,1.143,0.528
pointwise_3c17f0120a71,f47c0655,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
pointwise_3c92a46da990,d102a86e,7.74,7.68,0.9922480620155039,BAD_ORACLE,BAD_ORACLE,7.01,7.01,0.905,0.912
pointwise_3ce87c35ea2d,af0c9f46,11.9,32.48,2.729411764705882,AT_FLOOR,BAD_ORACLE,12.16,11.97,1.022,0.368
pointwise_3d165823bbc0,7eeda05f,11.42,19.26,1.6865148861646235,GOOD,BAD_ORACLE,13.63,13.82,1.193,0.718
pointwise_3db3fa64fd30,d7517139,4.96,5.02,1.0120967741935483,AT_FLOOR,AT_FLOOR,4.83,4.9,0.974,0.975
pointwise_3dc061aeb21e,d7517139,4.67,4.83,1.0342612419700214,GOOD,AT_FLOOR,4.99,4.86,1.068,1.007
pointwise_400b9e2117e6,9e133e29,8.83,50.91,5.765571913929785,GOOD,BAD_ORACLE,10.91,10.34,1.236,0.203
pointwise_403020d93ad2,5002b631,5.6,5.66,1.010714285714286,AT_FLOOR,AT_FLOOR,5.38,5.6,0.96,0.989
pointwise_403020d93ad2,a7e138d5,5.44,5.73,1.0533088235294117,AT_FLOOR,AT_FLOOR,5.47,5.6,1.006,0.978
pointwise_4042d49bf67b,44a2434c,8.06,8.03,0.9962779156327543,AT_FLOOR,AT_FLOOR,8.13,8.32,1.008,1.036
pointwise_4042d49bf67b,774eab0e,7.78,7.65,0.9832904884318766,AT_FLOOR,AT_FLOOR,7.71,7.62,0.992,0.996
pointwise_4042d49bf67b,ae9f1068,8.03,8.03,1.0,AT_FLOOR,AT_FLOOR,8.06,7.97,1.004,0.992
pointwise_4042d49bf67b,f5f85987,6.27,6.37,1.0159489633173844,AT_FLOOR,BAD_ORACLE,6.14,5.98,0.98,0.94
pointwise_416792e04a87,deb9da58,13.54,134.08,9.90251107828656,GOOD,BAD_ORACLE,21.34,21.54,1.577,0.161
pointwise_4254ac4c0d96,4ae3e770,156.58,160.51,1.0250989909311532,AT_FLOOR,AT_FLOOR,156.48,156.48,0.999,0.975
pointwise_43313bb8da04,6a0b50df,10.46,26.53,2.5363288718929256,GOOD,BAD_ORACLE,12.06,11.97,1.153,0.451
pointwise_452ad66ee287,1398f333,8.06,10.05,1.2468982630272953,AT_FLOOR,BAD_ORACLE,8.16,8.03,1.012,0.799
pointwise_457ec7dce9c1,e3cdab72,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
pointwise_46fb74a06176,c78a05f8,,184.32,,,BAD_ORACLE,,78.82,,0.428
pointwise_47bdc8c7c0cd,92efc45e,57.09,,,BAD_ORACLE,,54.08,,0.947,
pointwise_47bdc8c7c0cd,d05618d1,31.65,,,AT_FLOOR,,30.34,,0.959,
pointwise_48847cbfc2f6,710a4598,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
pointwise_49492eb7035e,5cd82a46,40.74,44.8,1.099656357388316,BAD_ORACLE,BAD_ORACLE,38.4,38.43,0.943,0.858
pointwise_49492eb7035e,7b14189f,8.03,8.42,1.0485678704856787,AT_FLOOR,AT_FLOOR,7.97,8.06,0.992,0.958
pointwise_49492eb7035e,cd47785e,75.58,83.68,1.1071712093146335,BAD_ORACLE,BAD_ORACLE,69.25,69.18,0.916,0.827
pointwise_4a3cb5b99475,47a892ec,16.77,,,AT_FLOOR,,16.38,,0.977,
pointwise_4a3cb5b99475,e44d982c,31.23,,,AT_FLOOR,,30.34,,0.971,
pointwise_4a8a64c7d5c6,c78a05f8,,171.9,,,BAD_ORACLE,,78.69,,0.458
pointwise_4ae2e62440f8,d7517139,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
pointwise_4b076ed1ff41,056341dc,,22.14,,,GOOD,,23.58,,1.065
pointwise_4b076ed1ff41,0689c6c0,,30.56,,,GOOD,,33.44,,1.094
pointwise_4b076ed1ff41,89a3ffcc,,19.2,,,AT_FLOOR,,20.1,,1.047
pointwise_4b076ed1ff41,e2f5b7a1,,14.37,,,GOOD,,15.46,,1.076
pointwise_4b5a3669805d,52dd4c9c,,92.26,,,BAD_ORACLE,,32.0,,0.347
pointwise_4c8935159f18,a3ff9591,24.77,109.06,4.402906742026645,GOOD,BAD_ORACLE,28.35,31.42,1.145,0.288
pointwise_4d236bfe44e3,3d180cc7,5.34,8.32,1.5580524344569289,BAD_ORACLE,BAD_ORACLE,4.96,5.22,0.928,0.627
pointwise_4e2a690272cd,1e7ad64a,6.91,,,AT_FLOOR,,6.94,,1.005,
pointwise_4e2a690272cd,beb18eeb,8.29,,,AT_FLOOR,,8.06,,0.973,
pointwise_4e78279e2078,5002b631,7.68,9.92,1.2916666666666667,GOOD,BAD_ORACLE,8.93,9.12,1.163,0.919
pointwise_4f45960cc89d,a1c20a52,6.37,6.88,1.0800627943485086,AT_FLOOR,AT_FLOOR,6.4,6.78,1.005,0.986
pointwise_5101893d451c,96064e9c,23.33,41.73,1.788684097728247,BAD_ORACLE,BAD_ORACLE,15.97,16.0,0.684,0.383
pointwise_510489c34e35,97e22389,24.35,,,GOOD,,28.19,,1.158,
pointwise_510489c34e35,9cb825ed,15.17,,,GOOD,,19.3,,1.272,
pointwise_514cc391d8e4,a3b18231,11.9,,,AT_FLOOR,,11.9,,1.0,
pointwise_514cc391d8e4,e47867ab,14.24,,,GOOD,,16.13,,1.133,
pointwise_527df57b755b,8d7cf075,11.04,28.03,2.5389492753623193,GOOD,BAD_ORACLE,12.29,11.97,1.113,0.427
pointwise_52818a8e5cdd,526a63fd,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
pointwise_52fe1925ccda,03ae85fd,71.26,125.66,1.7634016278417062,GOOD,GOOD,146.18,146.21,2.051,1.163
pointwise_52fe1925ccda,04cf6984,10.18,15.84,1.5559921414538311,GOOD,BAD_ORACLE,12.19,13.22,1.198,0.834
pointwise_52fe1925ccda,11a7c671,140.35,338.88,2.4145350908443177,GOOD,BAD_ORACLE,292.7,293.82,2.085,0.867
pointwise_52fe1925ccda,2e6d9a9a,36.51,61.06,1.6724185154752125,GOOD,BAD_ORACLE,38.88,38.62,1.065,0.633
pointwise_52fe1925ccda,3bdcd15b,56.19,132.1,2.3509521267129383,GOOD,BAD_ORACLE,117.54,117.7,2.092,0.891
pointwise_52fe1925ccda,6ce50a53,54.91,95.94,1.7472227281005281,GOOD,GOOD,113.54,113.5,2.068,1.183
pointwise_52fe1925ccda,741cfc27,26.27,60.19,2.291206699657404,GOOD,BAD_ORACLE,52.9,52.9,2.013,0.879
pointwise_52fe1925ccda,9aad8b4c,5.63,7.3,1.2966252220248669,GOOD,AT_FLOOR,7.36,6.94,1.307,0.952
pointwise_52fe1925ccda,b1ba703d,55.23,132.03,2.390548614883216,GOOD,BAD_ORACLE,117.54,117.57,2.128,0.89
pointwise_52fe1925ccda,ba21ab5c,269.38,634.78,2.356448140173732,BAD_ORACLE,BAD_ORACLE,253.89,253.73,0.943,0.4
pointwise_54f7ee896ad5,53dca1d5,20.26,,,AT_FLOOR,,20.26,,1.0,
pointwise_54f7ee896ad5,9983a35a,15.87,,,AT_FLOOR,,15.71,,0.99,
pointwise_562635abba38,271eb370,99.3,191.42,1.927693856998993,BAD_ORACLE,BAD_ORACLE,88.93,89.25,0.896,0.466
pointwise_562d52916cc9,d7517139,5.02,5.12,1.0199203187250998,AT_FLOOR,AT_FLOOR,4.96,4.99,0.987,0.975
pointwise_57dd467b4a45,d7517139,4.96,5.09,1.0262096774193548,AT_FLOOR,AT_FLOOR,4.93,4.93,0.994,0.969
pointwise_584a8c609627,ec769da9,66.3,98.21,1.4812971342383108,BAD_ORACLE,BAD_ORACLE,55.23,54.4,0.833,0.554
pointwise_598163daa1a2,6bfc0be7,9.18,56.74,6.18082788671024,AT_FLOOR,BAD_ORACLE,9.22,9.76,1.003,0.172
pointwise_59acdb823e92,a9d89d2e,58.98,85.92,1.45676500508647,AT_FLOOR,BAD_ORACLE,56.99,56.67,0.966,0.66
pointwise_5ae4111f8443,96064e9c,,41.7,,,BAD_ORACLE,,16.06,,0.385
pointwise_5c3762c611b3,b07f4689,11.26,15.97,1.4182948490230907,BAD_ORACLE,BAD_ORACLE,9.98,9.95,0.886,0.623
pointwise_5c9e535343f4,40872e86,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
pointwise_5d4ed0a3898e,da5fdead,5.89,9.98,1.6943972835314094,AT_FLOOR,BAD_ORACLE,5.98,5.86,1.016,0.587
pointwise_5dab5f6dd93f,4fa33397,7.78,,,AT_FLOOR,,8.13,,1.045,
pointwise_5dab5f6dd93f,b642f4d6,15.84,,,AT_FLOOR,,15.65,,0.988,
pointwise_5e648310bc29,add2068b,13.12,17.31,1.319359756097561,AT_FLOOR,BAD_ORACLE,13.38,13.66,1.02,0.789
pointwise_5e98a1498875,040ff6c3,5.7,5.98,1.049122807017544,AT_FLOOR,AT_FLOOR,5.6,5.73,0.983,0.957
pointwise_5f698ae9321b,d2ddc3c7,9.76,11.81,1.2100409836065575,AT_FLOOR,BAD_ORACLE,9.95,9.89,1.02,0.837
pointwise_60c4eafecc9d,06a51e7f,13.25,41.79,3.1539622641509433,BAD_ORACLE,BAD_ORACLE,12.19,12.86,0.92,0.308
pointwise_62b6a7509fae,0b512413,7.01,8.38,1.195435092724679,AT_FLOOR,BAD_ORACLE,7.1,7.39,1.014,0.882
pointwise_62ec9910b2e0,53c69788,11.94,43.9,3.676716917922948,GOOD,BAD_ORACLE,14.11,14.18,1.182,0.323
pointwise_6381ec1f2e2a,52dd4c9c,58.78,,,BAD_ORACLE,,32.29,,0.549,
pointwise_6410fc21ba59,d7517139,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
pointwise_642e9b69a215,add2068b,12.54,32.61,2.6004784688995217,GOOD,BAD_ORACLE,13.82,13.38,1.102,0.41
pointwise_644fa7675014,1779a8cb,131.17,,,AT_FLOOR,,125.06,,0.953,
pointwise_644fa7675014,360d77c3,72.67,,,AT_FLOOR,,73.41,,1.01,
pointwise_644fa7675014,6883fad3,38.91,,,AT_FLOOR,,39.07,,1.004,
pointwise_644fa7675014,ba1b8f0f,16.13,,,AT_FLOOR,,16.26,,1.008,
pointwise_644fa7675014,cb779bb6,31.58,,,AT_FLOOR,,30.53,,0.967,
pointwise_644fa7675014,cd997de8,21.22,,,AT_FLOOR,,20.29,,0.956,
pointwise_644fa7675014,d59edba9,30.27,,,AT_FLOOR,,30.75,,1.016,
pointwise_644fa7675014,d67c38a5,7.87,,,AT_FLOOR,,7.84,,0.996,
pointwise_644fa7675014,ea31889c,31.58,,,AT_FLOOR,,30.4,,0.963,
pointwise_645fb123c324,59aa3e3a,14.14,16.26,1.14992927864215,GOOD,AT_FLOOR,16.06,15.94,1.136,0.98
pointwise_647d3ac3f711,0bd4da28,5.57,,,AT_FLOOR,,5.44,,0.977,
pointwise_647d3ac3f711,81752f72,5.6,,,AT_FLOOR,,5.5,,0.983,
pointwise_647d3ac3f711,bcb2f702,5.18,,,AT_FLOOR,,5.22,,1.006,
pointwise_647d3ac3f711,ff177488,5.57,,,AT_FLOOR,,5.38,,0.966,
pointwise_653eb746f70d,c78a05f8,,165.82,,,BAD_ORACLE,,78.72,,0.475
pointwise_65717f3841e5,94ef836f,6.5,6.4,0.9846153846153847,AT_FLOOR,AT_FLOOR,6.4,6.27,0.985,0.98
pointwise_666951cd0da5,1e6a9948,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
pointwise_66a321be1626,9cb825ed,20.42,91.97,4.503917727717923,GOOD,BAD_ORACLE,37.98,38.69,1.861,0.421
pointwise_6a41a6a28b15,d7517139,4.99,5.09,1.0200400801603207,AT_FLOOR,AT_FLOOR,4.93,4.86,0.987,0.956
pointwise_6adcb3046e1b,21720c2b,6.05,5.92,0.9785123966942149,AT_FLOOR,AT_FLOOR,5.95,6.02,0.984,1.016
pointwise_6ae114110db5,3fee83c6,5.44,19.2,3.529411764705882,AT_FLOOR,BAD_ORACLE,5.54,5.41,1.018,0.282
pointwise_6af37bbd9857,51a39cb3,24.32,77.44,3.1842105263157894,AT_FLOOR,BAD_ORACLE,25.25,25.34,1.038,0.327
pointwise_6d75f431992b,9210619b,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
pointwise_6d9695bccdfb,46f37179,8.7,14.4,1.6551724137931036,BAD_ORACLE,BAD_ORACLE,7.68,7.65,0.882,0.531
pointwise_6e7efb08a440,84318c05,26.43,53.41,2.020809685962921,BAD_ORACLE,BAD_ORACLE,17.34,17.06,0.656,0.319
pointwise_6ee05b1c8806,a9384bfb,6.21,6.78,1.0917874396135265,AT_FLOOR,AT_FLOOR,6.24,6.91,1.005,1.019
pointwise_6fa7595f145a,d7517139,26.08,26.59,1.0195552147239264,GOOD,GOOD,48.8,48.54,1.871,1.826
pointwise_6ff5523ba7a1,003d4361,5.5,5.76,1.0472727272727271,AT_FLOOR,AT_FLOOR,5.6,5.6,1.017,0.972
pointwise_70205018a608,228a3c6c,5.54,5.79,1.0451263537906137,AT_FLOOR,BAD_ORACLE,5.76,5.44,1.04,0.939
pointwise_703d090ae5cc,c78a05f8,,167.84,,,BAD_ORACLE,,78.72,,0.469
pointwise_715f431a74eb,96064e9c,23.17,,,BAD_ORACLE,,16.03,,0.692,
pointwise_7308e0024674,cff026d0,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
pointwise_7314654d3afc,ced5d5ea,5.82,6.91,1.1872852233676976,AT_FLOOR,BAD_ORACLE,5.86,5.82,1.005,0.843
pointwise_732ce9dc68ae,edd7640e,44.74,51.94,1.1609298167188198,AT_FLOOR,BAD_ORACLE,42.56,42.56,0.951,0.819
pointwise_733dafce05a6,4fa33397,7.9,,,AT_FLOOR,,7.97,,1.008,
pointwise_733dafce05a6,b642f4d6,16.42,,,BAD_ORACLE,,15.42,,0.94,
pointwise_7344e3d613b2,89c51046,15.2,27.62,1.8171052631578948,BAD_ORACLE,BAD_ORACLE,13.25,13.73,0.872,0.497
pointwise_7551a58e5d34,846b3407,1120.0,2324.45,2.0754017857142855,BAD_ORACLE,BAD_ORACLE,971.74,970.78,0.868,0.418
pointwise_75d57ea4f44c,798a086d,13.82,16.06,1.1620839363241677,AT_FLOOR,BAD_ORACLE,13.82,12.74,1.0,0.793
pointwise_76e48e105773,5ce0effd,7.94,22.27,2.804785894206549,AT_FLOOR,BAD_ORACLE,8.0,7.87,1.008,0.353
pointwise_76ffbcc3b8af,a8ee30c6,11.04,11.1,1.0054347826086958,BAD_ORACLE,BAD_ORACLE,9.09,9.09,0.823,0.818
pointwise_783b3f21ba50,4fa33397,8.13,,,AT_FLOOR,,8.13,,1.0,
pointwise_783b3f21ba50,b642f4d6,17.28,,,BAD_ORACLE,,16.1,,0.931,
pointwise_783d1118b332,a2b68844,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
pointwise_7939829e1a9f,07bfd41e,9.7,9.98,1.0288659793814434,AT_FLOOR,AT_FLOOR,9.7,9.7,1.0,0.971
pointwise_794fb0f0bd4d,96064e9c,23.36,,,BAD_ORACLE,,16.0,,0.685,
pointwise_795cdbe23b17,0d752175,69.28,93.79,1.353781755196305,BAD_ORACLE,BAD_ORACLE,64.38,64.51,0.929,0.688
pointwise_795cdbe23b17,0f6006da,5.73,5.73,1.0,AT_FLOOR,BAD_ORACLE,5.5,5.38,0.961,0.939
pointwise_795cdbe23b17,283d1fc9,5.6,6.4,1.142857142857143,AT_FLOOR,BAD_ORACLE,5.54,5.57,0.989,0.87
pointwise_795cdbe23b17,2c3e7701,131.84,180.96,1.3725728155339807,BAD_ORACLE,BAD_ORACLE,121.7,121.7,0.923,0.673
pointwise_795cdbe23b17,34916808,68.96,93.86,1.361078886310905,BAD_ORACLE,BAD_ORACLE,65.09,64.77,0.944,0.69
pointwise_795cdbe23b17,43b44f7c,15.94,19.58,1.2283563362609786,AT_FLOOR,BAD_ORACLE,15.81,15.42,0.992,0.788
pointwise_795cdbe23b17,527c1c68,5.31,6.24,1.1751412429378532,AT_FLOOR,BAD_ORACLE,5.15,5.5,0.97,0.882
pointwise_795cdbe23b17,5865bbdb,22.14,28.42,1.2836495031616983,AT_FLOOR,BAD_ORACLE,21.31,21.25,0.962,0.748
pointwise_795cdbe23b17,5ffc94d9,13.28,17.76,1.3373493975903616,AT_FLOOR,BAD_ORACLE,13.22,13.22,0.995,0.744
pointwise_795cdbe23b17,7012d7f7,7.55,7.97,1.0556291390728476,GOOD,AT_FLOOR,7.97,8.0,1.055,1.004
pointwise_795cdbe23b17,7366a82b,53.06,71.62,1.3497926875235582,AT_FLOOR,BAD_ORACLE,50.56,50.82,0.953,0.71
pointwise_795cdbe23b17,73d37b7b,44.48,59.17,1.3302607913669067,BAD_ORACLE,BAD_ORACLE,42.18,42.43,0.948,0.717
pointwise_795cdbe23b17,7cbc6888,5.63,5.82,1.0337477797513321,AT_FLOOR,AT_FLOOR,5.66,5.73,1.006,0.984
pointwise_795cdbe23b17,835aa0b6,5.63,5.92,1.0515097690941386,AT_FLOOR,BAD_ORACLE,5.6,5.41,0.994,0.914
pointwise_795cdbe23b17,a03db79e,5.54,5.95,1.0740072202166064,BAD_ORACLE,BAD_ORACLE,5.22,4.99,0.942,0.839
pointwise_795cdbe23b17,a698256a,5.7,6.11,1.0719298245614035,AT_FLOOR,BAD_ORACLE,5.54,5.6,0.972,0.916
pointwise_795cdbe23b17,a8898f55,25.34,33.34,1.3157063930544595,AT_FLOOR,BAD_ORACLE,24.29,24.42,0.958,0.732
pointwise_795cdbe23b17,b22cebb5,8.93,9.73,1.0895856662933932,AT_FLOOR,BAD_ORACLE,9.09,8.99,1.018,0.924
pointwise_795cdbe23b17,b2c5c964,81.73,112.26,1.3735470451486602,BAD_ORACLE,BAD_ORACLE,76.7,76.54,0.939,0.682
pointwise_795cdbe23b17,bb330ccb,44.67,59.23,1.3259458249384373,BAD_ORACLE,BAD_ORACLE,41.89,41.92,0.938,0.708
pointwise_795cdbe23b17,cf6bb9bd,37.79,50.53,1.3371262238687485,BAD_ORACLE,BAD_ORACLE,34.91,36.19,0.924,0.716
pointwise_795cdbe23b17,d5490332,32.38,32.48,1.0030883261272387,BAD_ORACLE,BAD_ORACLE,24.16,24.19,0.746,0.745
pointwise_795cdbe23b17,e207adbb,37.86,50.69,1.3388800845219229,AT_FLOOR,BAD_ORACLE,36.26,35.94,0.958,0.709
pointwise_795cdbe23b17,e421f3e7,34.62,46.69,1.3486424032351243,AT_FLOOR,BAD_ORACLE,33.47,33.66,0.967,0.721
pointwise_795cdbe23b17,ee432aec,18.02,22.82,1.2663706992230854,AT_FLOOR,BAD_ORACLE,17.54,17.44,0.973,0.764
pointwise_7ba7efb075cd,d7517139,4.9,4.96,1.0122448979591836,GOOD,GOOD,7.74,8.13,1.582,1.639
pointwise_7bd204513fbb,7bafb841,33.63,57.34,1.705025275052037,BAD_ORACLE,BAD_ORACLE,20.26,20.06,0.602,0.35
pointwise_7be50f130b06,96064e9c,23.39,,,BAD_ORACLE,,16.06,,0.687,
pointwise_7c39bacfff54,22f70084,9.34,,,AT_FLOOR,,8.99,,0.962,
pointwise_7c39bacfff54,a1f43414,19.84,,,AT_FLOOR,,20.1,,1.013,
pointwise_7cb263880b86,419b45cb,41.7,,,GOOD,,50.91,,1.221,
pointwise_7cb263880b86,a07ff8de,7.81,,,GOOD,,11.23,,1.439,
pointwise_7cb726f1f92d,06af09d8,5.6,,,AT_FLOOR,,5.47,,0.977,
pointwise_7cb726f1f92d,2e98d974,5.31,,,AT_FLOOR,,5.38,,1.012,
pointwise_7cb726f1f92d,6925c38d,5.47,,,AT_FLOOR,,5.57,,1.018,
pointwise_7cb726f1f92d,85cac153,4.96,,,AT_FLOOR,,4.99,,1.006,
pointwise_7cb726f1f92d,c2db0b92,5.57,,,AT_FLOOR,,5.38,,0.966,
pointwise_802def73cfd7,d7517139,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
pointwise_8050e2bbcadb,1b3ee0df,5.31,5.57,1.048964218455744,AT_FLOOR,AT_FLOOR,5.47,5.47,1.03,0.983
pointwise_81981d13665a,043f71e9,7.52,7.84,1.0425531914893618,AT_FLOOR,AT_FLOOR,7.74,7.49,1.03,0.955
pointwise_826ea0b5f6e4,1b310572,8.16,,,AT_FLOOR,,8.1,,0.992,
pointwise_826ea0b5f6e4,2079d386,59.2,,,AT_FLOOR,,56.86,,0.961,
pointwise_826ea0b5f6e4,2909fe19,5.44,,,BAD_ORACLE,,5.15,,0.947,
pointwise_826ea0b5f6e4,50ec4979,32.29,,,AT_FLOOR,,31.33,,0.97,
pointwise_826ea0b5f6e4,5666a344,87.46,,,BAD_ORACLE,,81.76,,0.935,
pointwise_826ea0b5f6e4,5ad79285,26.21,,,AT_FLOOR,,25.79,,0.984,
pointwise_826ea0b5f6e4,5cb74639,32.38,,,AT_FLOOR,,31.71,,0.979,
pointwise_826ea0b5f6e4,5d3406ab,110.34,,,BAD_ORACLE,,104.16,,0.944,
pointwise_826ea0b5f6e4,67d3fea7,75.49,,,BAD_ORACLE,,71.49,,0.947,
pointwise_826ea0b5f6e4,6942db17,5.79,,,AT_FLOOR,,5.98,,1.033,
pointwise_826ea0b5f6e4,92efc45e,58.91,,,BAD_ORACLE,,55.07,,0.935,
pointwise_826ea0b5f6e4,a3b11b8d,112.45,,,BAD_ORACLE,,106.27,,0.945,
pointwise_826ea0b5f6e4,befcb921,28.1,,,BAD_ORACLE,,26.53,,0.944,
pointwise_826ea0b5f6e4,c2111490,50.02,,,BAD_ORACLE,,46.85,,0.937,
pointwise_826ea0b5f6e4,d05618d1,32.29,,,AT_FLOOR,,31.39,,0.972,
pointwise_826ea0b5f6e4,d62a5c2a,566.05,,,BAD_ORACLE,,529.28,,0.935,
pointwise_826ea0b5f6e4,d87997ca,23.42,,,AT_FLOOR,,23.23,,0.992,
pointwise_826ea0b5f6e4,ddbf4fbd,86.88,,,BAD_ORACLE,,81.57,,0.939,
pointwise_826ea0b5f6e4,de85fb74,219.94,,,BAD_ORACLE,,206.46,,0.939,
